"","AEO","MP","MF","AG","DV","AUTEN","BALAN","CRESC","EEC"
"1",-0.164643177075754,-0.0165393454497311,-0.0326243062731193,-0.375077542479224,-0.185679001774186,-0.423852974510676,-0.497986550397999,-0.958635722892307,-0.975554327257273
"2",-0.0803764189847143,0.789615456396581,0.0378131464613123,-0.196056812955474,0.301721857979754,-0.622713595542206,-0.684904488341804,-1.26320244773513,-1.13455092825114
"3",-0.2929458357891,-1.00109518763714,-0.838470720428147,-0.515223337578088,-0.411775574338207,-0.178655087597927,-0.0381807176155379,-0.00489497224855213,1.22635488560055
"4",0.459870320537518,0.731670284987377,-0.20441200127529,-0.247450978324677,-0.221969437954754,0.217479390384132,0.13226382280192,0.279433282570203,1.03733723277476
"5",0.468387866924443,0.587176146597864,-0.351964013683669,0.112008696205514,-0.1486203741022,-0.349363167591252,0.444422726260198,-0.148344850331522,0.0580868258877972
"6",0.0459437724957602,-0.405237003797277,1.10448397863862,-0.287456002748105,0.0367760893278799,-0.906957504662495,-0.604712453488387,-0.853703373922412,-0.310867253983639
"7",-0.653960007321141,0.906420287744071,1.07367673492769,0.163563324192975,0.094876917892504,0.334920489529356,0.297275767007502,0.121156521292108,-0.283943684164048
"8",0.0772683956431071,-0.152635483371023,0.101252840036231,0.459162197208532,0.152842603884959,0.556194747191459,0.675480019913196,0.487783195840554,0.329068479176115
"9",-0.0812323856314176,0.634401278286718,-1.23288834018175,-0.565429116707053,-0.223310704676948,-0.374543549039771,-0.900221614770607,-0.959741011954209,-0.591469817942869
"10",0.7945846801391,0.8199112277185,-1.23881287399551,-0.498500932058906,-0.180263711226198,0.651258568329057,0.892057541912605,1.05887456389306,1.03733723277476
"11",-0.881430900862194,-0.721658087748963,1.37042000678272,-1.02748810133481,-0.612059174589663,-0.482102577475187,-0.116833140151807,-1.21227655493959,-0.573940476105833
"12",1.00926747909532,1.15295462519703,1.31297498214145,0.941698436453521,0.667672489863498,1.03047672941388,1.06127939821056,1.32573124288231,1.4835373091644
"13",0.347774904595135,-0.51575492629334,0.323789915607815,0.317154991048518,0.320785044472361,-0.104115809804271,0.519611353884633,-0.0826870322487094,-0.750055380496093
"14",0.0772683956431071,0.467448407340611,-0.760850055758683,0.191584864071892,0.424451238503438,0.00371745954500214,-0.0195216112403962,-0.130477577232045,0.161785183100387
"15",0.514827843956658,1.17924538209873,0.462128807070374,0.143647743369894,0.102085681592486,-0.260327583777838,-0.478040690014527,-0.134857897187067,0.883869387548103
"16",0.277154982491874,-0.0299635308764466,-1.21175768731699,0.832319909344044,0.492715932510622,-0.722479040383898,-0.536571313503951,-0.818109670302684,1.08594921415487
"17",0.121895985136939,-0.435584785385826,0.113024609754444,-0.733562631748793,-0.554864363693162,-0.469468252211174,-0.537933225902646,-0.708048023558711,-0.854447636148401
"18",-0.14206681865333,-1.07950821579124,-1.17902440090185,1.37987806425066,0.81400179156019,0.771090276173634,0.943715670332291,1.14009165042303,-2.04641150404835
"19",1.00926747909532,0.101203071365693,0.0310726330894902,-0.329090216183207,-0.074466707665929,-0.281527388462185,-0.490105574283377,-0.0710084302636176,-0.236503034954969
"20",-0.0527903069583384,-0.557198359459304,0.430529937043867,0.341213932482848,0.0576039957396159,-0.516603651700814,-0.368075392034955,-0.694784143746866,-0.3768670391761
"21",-1.17196336048205,-1.63575194358271,0.356392892559849,-1.1223040193309,-0.690703017400188,-0.661623480278999,-0.49872425912812,-0.864058881478973,-1.32204909115241
"22",0.0162081224205594,-0.34199277625112,-1.20195114172932,0.81891083401668,0.470581363014737,-0.47508542761696,-0.0282343085609455,-0.515969540840544,0.164373509125689
"23",0.679389794368478,0.453651267321098,0.0749517277426628,-0.0671998865089122,-0.0342441361583552,0.0661765030149125,0.288406199144541,0.515603391415936,0.908656704923016
"24",-1.14216569893887,-0.406650468968933,-0.851670334326945,-0.889887531692982,-0.0780626032790232,0.376946295556344,0.577913629398899,0.165072424980009,0.0402094143367981
"25",1.00926747909532,0.679221404211038,1.3270990210878,-0.857237437782422,-0.559497671594758,0.141377478424998,-0.25630233117119,0.508902243302025,0.812650016567447
"26",0.347774904595135,0.11917848200311,-1.21646819599371,-0.393893549830644,-0.0533930673868304,0.0392416264375421,0.260060978560595,0.199869833749456,-0.0808939850817298
"27",-0.270713171184476,0.00148141535776986,0.0272642780950678,-0.60377578879546,0.0483368987689248,-0.309676013257338,-0.328230957367951,-0.433350743530366,0.116847111881115
"28",0.459870320537518,0.0613845160245285,0.791293896288249,-0.980241417688252,-0.554842958485868,-0.952207029035478,-0.631951973365069,-0.731733619013507,-0.372789070993934
"29",0.124879416799246,0.00689836427812825,-0.171774248811288,-0.629849005000166,0.0406667720854906,0.0274739470669418,0.0745907187230729,0.0805676799080999,-0.143782557497807
"30",-0.459333200908778,1.02910377651799,-0.68489653985581,-0.645004648772408,-0.375612668192634,-0.211033513284167,0.279401515797358,-0.215547377149377,0.846131758486778
"31",0.314927718073309,1.0231920016277,-0.463448907450433,1.37987806425066,0.81400179156019,0.493358671742673,0.224048326310259,0.860502795813669,0.489056262418876
"32",0.208268336046612,-0.481347018862463,-0.392839370602276,0.340323506265887,0.472057791622642,-0.119407885995666,-0.0963265732382038,-0.462147219520392,0.000636582847638434
"33",-0.342042545013988,0.553977028127517,0.280118594206526,-0.580358100690915,-0.2051983353591,0.293792810350087,-0.0934839527734047,0.115293305926109,-0.541119833040307
"34",-0.372180687414211,-0.780408219676661,-0.677279216707932,-0.666979310180423,-0.252100360470145,0.222609764858879,-0.0132785964250078,-0.0754918080927788,-1.3906744434896
"35",-0.223190141230913,-0.317412175243744,0.598085860745305,-0.565884561933612,-0.43561673947488,-0.132074217838323,-0.114968819385273,-0.548062511836257,-0.485562890036818
"36",-0.151189612885877,-0.629376301106005,0.109850927592275,-0.855359743473296,-0.311318449831175,-0.356746691066566,-0.322472370107759,-0.46750325675489,-0.42420679569965
"37",-0.0803764189847143,-0.532139217108251,0.631933366208072,-0.354089664926843,0.017708774528125,-0.225819991474383,-0.023100540875591,-0.714854516780431,-0.655998562949313
"38",-0.349844695427792,0.232759263212876,-0.120447385937203,-0.187041123500037,-0.193449180630616,0.111018675083412,0.118200552916769,-0.0403170257957532,-0.868578387875304
"39",0.323115392693843,0.324456426410387,-0.370189588069504,-0.170375298711931,-0.0475977954335287,-0.0170459881701885,-0.166874037854256,-0.0477984152011336,0.646387611043929
"40",0.353971433114831,-0.904074533281568,0.354777312543921,-1.13251139499264,-0.622574525583216,0.461767588014192,0.237941061445201,0.845218392623849,0.976919917766824
"41",0.628566556408988,0.110403842082823,-0.604323240829451,0.836938063769542,0.500300183197007,0.471607094925758,0.266364340814012,0.71686245285492,-0.0723955529719444
"42",-0.0647762643759901,-0.198615140153687,-0.049325517087591,-1.46792923273539,-0.551682196490485,-0.235776522874264,-0.262903784954845,-0.651035376222167,-0.142588918828887
"43",-0.277508966660151,-0.387370439430499,0.204632607435222,-0.253324486780944,0.151654581440013,-0.253966028112027,0.12978359875148,-0.480778013965513,-1.19692384280572
"44",-0.444541478239877,0.043642032121421,-0.508204958812418,-0.714911582219855,-0.32921015326593,-0.475853619310618,-0.287869444686044,-0.449585044048888,-0.20764521407984
"45",0.131792529076855,-0.49518459021072,0.362676094385987,0.572299810213297,0.296205535198846,-0.0410865449556377,-0.264792142949745,-0.00350711613434446,-0.346947827972257
"46",0.314927718073309,0.228249965955453,0.186048997028682,-1.52013760219786,-0.315217817721421,0.0500663606216862,0.268703178118976,0.0384020833408747,0.0573466656683545
"47",0.7945846801391,0.00968466976330346,-0.369233469357275,-0.415003034146511,-0.115769017125547,-0.0194171689621521,-0.0906242991929708,-0.257827284557647,-0.0723955529719444
"48",-0.366283380344119,-1.12549933334158,0.0672350773141333,-0.914589433275794,-0.286932966264111,-0.228089952098532,0.220190523637683,-0.347152618897394,-0.0362589818464817
"49",0.135709806502452,1.17143713321803,0.712838591521376,0.0823437873084036,-0.43559629341083,0.380284477058239,0.483176715422029,0.676460438029075,1.13431402062493
"50",0.277154982491874,0.0418768074904346,-0.217001837620997,-0.385308584745089,-0.0280171546029506,0.413793071670398,0.21228908430643,0.530815670057718,-1.03907544792753
"51",0.476073866473605,-0.0383806768143467,-0.0634954100736697,-0.232703503440265,-0.0467060928915984,-0.455886933581869,-0.414478958801743,-0.495821148665711,-0.491684217149435
"52",0.387189543596718,-1.04073165907884,-0.871660102472777,1.07424616303043,0.417606772286871,-0.784704855087107,-1.38840832414446,-1.04337187943054,-1.92960758646975
"53",0.150164609189564,-0.972197617379111,0.322534236551893,0.358543218366031,0.23228678497381,0.233738966285362,0.568094289627691,0.431803779850009,0.321571457982952
"54",1.00926747909532,-0.707815796344484,0.0441522225314376,-1.1864081168279,-0.668476031360978,-0.183046368972012,0.180845258553049,-0.00711919150883454,-0.0723955529719444
"55",-0.285209206766183,-0.221904911760123,0.138973216745951,-0.698760245495392,-0.507938121837026,-0.705855992913531,-0.845123608777662,-0.854535302130487,-0.201048700824937
"56",0.514827843956658,1.22329164632598,-0.921456998889313,-0.835631635957495,-0.181759146716907,-0.241368320170082,-0.187841737768449,-0.337540465513929,-0.199510543544568
"57",-0.199115699503438,1.2037870137251,-0.312310637837734,-0.579561126822538,0.0554621448907561,0.427901087905995,0.559495885851732,0.290667734669754,-0.915112346174121
"58",-0.253052000784895,-1.04477432405814,0.136695975721381,-0.0865838295012472,0.20093322699053,-0.49817093511166,-0.511156575834826,-0.834406009126813,-0.310150259346611
"59",-0.0449120600049159,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.0911651176577604
"60",-0.202946005922699,-0.724943670694647,0.801544914837592,0.163904454857712,-0.248372913696885,0.143969023718132,0.115136795019078,-0.196496969797112,0.470633957830787
"61",0.536866746102815,0.186019305049312,0.302805496571766,0.311104599842798,0.110103227797512,0.0532892780318857,0.388746106681371,-0.303254174204299,-0.437973278372288
"62",-1.13619596934327,-0.823777096811955,0.16067385532091,-1.85450470522707,-0.942392273050396,0.226455176839632,0.259934256466176,0.269316214828628,0.761053570622294
"63",-0.0803764189847143,0.403665458135061,0.348412141371996,-0.551597593450034,-0.133167195645852,-0.428257246178326,-0.398831477877466,-0.442216002785265,-0.91825828095871
"64",0.111062634201659,0.109770286565633,-0.5660003725189,-0.99218103555957,-0.309195209630774,-0.314093113430536,-0.186860063967016,-0.518576696618271,-0.361806124131732
"65",-0.702224122069976,0.812092698036034,-0.912302900594247,-0.787438835370009,-0.262938866324556,-0.0361418076507298,-0.346203783076136,-0.388223595410745,-0.663888268582107
"66",0.1995981941471,0.257637406613925,-0.0882301862023805,-1.15094632692633,-0.328532206558939,0.135230916948835,0.0402673668100449,0.350187922502224,-0.403127280939539
"67",-0.168773453042598,-0.382368845379465,-0.463495223416833,0.941698436453521,0.667672489863498,0.00148828625814187,-0.406722276500526,-0.386438539690184,-0.0102468414507258
"68",-0.158755127418026,0.435280806702178,-1.22652315704096,-0.236831052574018,0.0551098289086852,0.427681826378985,0.68651384337555,0.0166109697643138,0.0760540737885566
"69",-0.37301697169697,0.820291819263213,-0.494686603938208,-0.326503463346176,-0.0667500502855825,-0.366759220884411,-0.390091427231335,-0.304384450573528,-0.0723955529719444
"70",0.0772683956431071,0.106056630503679,-1.21604234163342,-0.250053334188668,-0.0697980666692101,-0.14463694401647,0.221452412562085,0.0182013708482922,-0.670579602067375
"71",-0.0449120600049159,0.205024132105253,-0.060374167421755,-0.469751052648622,0.0877992389568373,-0.267949580116681,-0.10814985768733,0.145093696667487,0.407243915496428
"72",0.459870320537518,0.124071422714584,0.135274065816752,0.139024287061271,0.407705054245021,0.144013654947335,-0.530963136543076,0.265816000058513,0.622108988972023
"73",-0.854812834307831,-0.111084902156224,-0.0311052449812882,-0.636591831316946,-0.27575864267452,-0.232603675359101,-0.169954394281229,-0.459992401713664,-0.622765843192837
"74",-0.479642310625533,-0.725117938650153,-0.0212392402314122,-1.20109623353835,-0.579916781721259,-0.751510551359275,0.0204291758285223,-0.861729657307061,-1.20487080636245
"75",0.514827843956658,0.114726540049308,-0.914110477206108,-0.0604474742222032,0.10747383449751,0.277260594084391,0.119770376880067,0.456272524822465,-0.416920263209056
"76",-0.0572666877120425,1.23406758525456,-1.25228741351879,1.37987806425066,0.81400179156019,0.12030292790938,0.0460532488614681,-0.245689344103199,-0.614842828855635
"77",0.541928741870692,-0.0832465114926385,-0.0980114786001141,-0.717143809932997,-0.269231283561482,0.275888703577788,0.30690613152415,0.201973649112657,0.327276210050583
"78",-2.0976893736814,0.32429427411857,-0.362897669600462,0.351339874421102,0.141160157773834,0.0162318050842982,-0.0636459579695278,0.566953672819406,1.4835373091644
"79",0.585780105205325,0.9969162687685,0.531398728675384,0.36121736030879,-0.0473602743968802,-0.83564788790348,-0.81587999472505,-0.731271723738076,-0.408486831411453
"80",-1.11360113830867,0.100598364815613,0.0730293481052652,-0.361886072541136,-0.0672623683033855,-0.102049005040538,-0.148623917412267,-0.113085522700766,-0.217911282411771
"81",0.37191971275745,-0.0893851325529779,1.08279621937966,-1.02749433311542,-0.331546656552411,-0.509876516614468,0.0919563906578277,-0.516381315810914,-0.572299212651419
"82",0.459870320537518,0.783457302471536,0.300432734986952,-0.699222428201322,0.144900973465519,-0.639889196192753,-0.418822682586146,-0.871460126791487,-0.637922090798046
"83",0.75508805524764,0.538711180452424,-0.0415426355257304,-0.674444132573929,-0.31279909148465,0.260200437498215,0.578808965762954,0.377767004847724,-0.0615015183961666
"84",-0.388330148061136,0.166017434154178,-0.278696851671654,-0.763946167274758,-0.279605918772872,0.141115201467314,-0.305499158431851,0.0354363562069627,-2.22157932946652
"85",-0.0803764189847143,-0.532843825925042,0.682986816652759,-0.193978932227349,0.00531704371163492,-0.179039450261791,-0.237694964728127,-0.332180570593445,0.373761658269082
"86",1.00926747909532,1.23406758525456,-1.25228741351879,0.119207899769393,-0.0151976072403631,0.528647340652669,-0.0481618479034278,0.538304825783934,0.464343686212314
"87",0.128633843334689,-1.09618072375357,-0.337608641680323,0.622279049366501,0.434284286090898,-0.444593945005564,-0.293093388182359,-0.29985592152527,-0.0508134089001
"88",-0.37437623894069,-0.359205151847339,0.726775202695616,-0.662614439827359,-0.365576817462898,-0.635347803372755,-0.521157875721869,-0.621691725072718,-0.418178428501256
"89",-0.0449120600049159,0.619770470271498,-1.23242046318031,-0.241465937232447,-0.371130755003871,-0.813370193527754,-0.767971594680731,-0.703698812103638,-2.03841184741387
"90",0.314927718073309,0.585855856481378,-0.702747860140439,0.148130863802616,0.161549024748005,-0.251847657179722,-0.930883316981087,-0.263114165972196,-0.0999747651140101
"91",0.514827843956658,0.403189552960604,-0.699318451322356,-0.571800945484232,-0.57410363673493,-0.682085016892968,-0.550051450490141,-0.284436566688974,-0.711125065391392
"92",-1.07131774929,0.0160475832521934,-0.820450397195015,-1.5052343528037,-0.760819116333792,-0.485137337765167,-0.209952358046684,-0.33187430432917,-0.219385904153086
"93",-0.0252075073750898,-0.102428732945976,0.793249012186825,-0.246953288359731,0.170677149303543,-0.472639042534603,-0.83367807618623,-1.0710257343759,-1.10509223253486
"94",1.00926747909532,-0.778092231416552,-0.620801838279222,-0.0220610970406031,0.181290132064634,0.869139942635543,0.640172982765895,1.14799825866506,1.4835373091644
"95",0.287363273241226,-0.969502244208382,0.274243168875341,0.536327837729812,0.111349220617638,0.260349322990715,0.39155622205306,0.49846148737783,0.929971552711093
"96",0.496703304274576,0.287560778345208,1.33918598934276,-1.43251358195851,-0.749261236723778,0.242903892532393,-0.176806510408696,-0.125098557327903,-0.0425150268072432
"97",0.304646607356773,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"98",-1.0694747513665,-0.78517426284961,-1.18834369649044,-0.524885465865584,-0.424343163389051,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"99",-0.202946005922699,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"100",-0.625589980242129,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"101",-0.202946005922699,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"102",-0.349844695427792,-0.0568456386515967,-1.21089246139698,0.941698436453521,0.667672489863498,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"103",-0.202946005922699,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"104",-0.202946005922699,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"105",0.251663201491792,0.0178518180553007,-0.911930503052791,0.503234707263108,0.106935287674944,-0.516512161804731,-0.32446648997663,-0.635236222367436,-0.201048700824937
"106",0.111062634201659,0.0276927926819217,-0.0305197193537816,0.286559414415388,0.129870287708253,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"107",-0.202946005922699,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"108",0.249209941551396,0.214498839136759,0.0292409894860136,-0.386280750699225,-0.205494612484737,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"109",0.217283960994519,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"110",-0.202946005922699,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"111",-0.333650648223201,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"112",-0.349844695427792,-0.0679600716732564,0.48122302968411,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"113",0.0772683956431071,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"114",0.0816343227367332,-0.62184739401241,-0.154712049657723,-1.00207419453884,-0.460843348983714,0.0562323329812217,-0.330561009579407,-0.481564087606029,-0.888713666873132
"115",-0.251208261862607,-0.78696525589685,-1.18807359654744,0.216568214489946,0.0218762671862835,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"116",-0.243643455723354,-0.114371145303409,0.200281044849166,-1.04243892251418,-0.616696660004103,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"117",-0.698950091459844,-1.6656956645297,1.40034045459644,0.634271851269338,0.314769165212801,0.00558273242211827,0.404337518022785,-0.595319895361823,0.189137075699863
"118",0.0772683956431071,-0.0171531287377902,-0.470131304333736,-0.479014071269467,-0.220063434219805,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"119",-0.571168862557606,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"120",0.216127195652684,1.1832983347124,0.335387430341692,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"121",-0.671855553721858,-1.6656956645297,1.40034045459644,-1.80158905267171,-0.445656266986526,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"122",0.7945846801391,1.23406758525456,-1.25228741351879,0.941698436453521,0.667672489863498,0.308924321918082,-0.297888167003254,0.517242007769695,-0.201048700824937
"123",-0.202946005922699,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"124",0.0772683956431071,1.18410266765891,0.309988023212572,0.618941173635016,0.140283254533201,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"125",0.251663201491792,1.18919825728649,0.14739890347316,0.157172833085804,0.16413834243789,0.200416906391954,0.426083373132299,0.566391811688889,0.646945070796451
"126",-0.202946005922699,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"127",0.267916528175483,1.19601016276998,-0.0684050579395502,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"128",0.287363273241226,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"129",-0.266794973121569,-0.541750751952179,0.0771961378213175,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"130",-0.755577422245218,0.0834629226251707,-0.74817810179623,0.746495881771456,0.348433632760163,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"131",-0.0352036895968476,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"132",-0.363948253471942,-0.398419433346128,0.402812866342165,0.181936850243954,0.0194839530900688,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"133",0.0876363483486278,-1.6656956645297,1.40034045459644,0.0053395131431169,-0.0805982842349315,-1.16660996604261,-1.642009609271,-1.90352384924979,-1.70924415268757
"134",-2.0976893736814,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"135",-0.212708342304599,-0.287880500360483,0.520935222225599,0.503234707263108,0.106935287674944,0.0340342897272938,0.237210661514002,-0.248822221458631,-0.629822450019169
"136",1.00926747909532,1.16415933159898,0.949265008483403,0.941698436453521,0.667672489863498,1.03047672941388,1.06127939821056,1.32573124288231,1.4835373091644
"137",-0.0252075073750898,-0.601635856017194,1.1089636665325,0.070932971287841,0.139420951480093,0.226000363269514,0.329202306097795,0.0189289155556248,1.4835373091644
"138",0.143061617291494,0.351306660542574,-0.096127892272686,1.37987806425066,0.81400179156019,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"139",-0.202946005922699,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"140",0.728967472078271,-0.15526141538286,0.200939527228587,0.37195307869132,0.188758397941304,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"141",0.459870320537518,0.934796125780396,-0.0666577907373743,1.10133506838753,0.455159312921553,-0.395406156983484,-0.678396605376321,-0.4376892287574,-0.275250259601477
"142",1.00926747909532,1.15295462519703,1.31297498214145,0.941698436453521,0.667672489863498,0.502533570118803,0.474926594149918,0.763846540681211,-0.0723955529719444
"143",0.350953171486707,1.19813449634016,-0.135451787897522,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"144",-0.827670779630611,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"145",-0.827670779630611,-0.207880569266838,0.0360701331116602,-0.502551607756051,-0.238137508452296,-0.253709572710926,-0.200794991097895,-0.211806649173678,-0.201048700824937
"146",-0.601547122714198,-0.272165879702604,0.986132049259316,-0.723888978507818,-0.419656590056877,0.339219428423693,0.209366355977324,0.340935514825849,0.227488906657579
"147",0.251470607307845,0.554971746719725,0.00542224073293075,-0.199799133843068,0.0618670850441218,0.270484478598984,0.54983312974383,0.179131772060227,0.933359798489095
"148",-0.724124346910705,0.8199112277185,-1.23881287399551,-0.476140376738339,-0.44258869055566,-0.204691503688112,0.215740493450483,-0.5246217856128,-0.813702421374029
"149",-0.354772124125421,-0.0332694481617169,0.110003141847171,-0.70278160202195,0.0192248376432957,-0.322404187292559,-0.0494530228107104,-0.610193202205069,-0.0466736775016293
